A8O17_RS05005,locus_tag.d6,start,end,strand,locus_tag.168
NZ_CP015975.1,A8O17_RS17105,3257855,3258583,+,BSU_35020
NZ_CP015975.1,A8O17_RS17110,3258601,3259332,+,BSU_35030
NZ_CP015975.1,A8O17_RS17115,3259352,3263221,-,BSU_35040
NZ_CP015975.1,A8O17_RS17120,3263386,3263859,+,BSU_35050
NZ_CP015975.1,A8O17_RS17125,3263900,3265117,-,BSU_35060
NZ_CP015975.1,A8O17_RS17130,3265133,3265879,-,BSU_35070
NZ_CP015975.1,A8O17_RS17135,3266305,3266814,+,BSU_35080
NZ_CP015975.1,A8O17_RS17140,3266835,3268046,+,BSU_35090
NZ_CP015975.1,A8O17_RS17145,3268074,3268433,-,BSU_35100
NZ_CP015975.1,A8O17_RS17150,3268435,3268632,-,BSU_35110
NZ_CP015975.1,A8O17_RS17155,3268637,3269734,-,BSU_35120
NZ_CP015975.1,A8O17_RS17160,3269759,3270085,-,BSU_35130
NZ_CP015975.1,A8O17_RS17165,3270303,3270533,+,BSU_35140
NZ_CP015975.1,A8O17_RS17170,3270732,3271295,-,BSU_35150
NZ_CP015975.1,A8O17_RS17175,3271376,3274249,-,BSU_35160
NZ_CP015975.1,A8O17_RS17180,3274257,3276242,-,BSU_35170
NZ_CP015975.1,A8O17_RS17185,3276428,3276658,-,BSU_35180
NZ_CP015975.1,A8O17_RS17190,3277105,3279600,+,BSU_35190
NZ_CP015975.1,A8O17_RS17195,3279676,3280245,+,BSU_35200
NZ_CP015975.1,A8O17_RS17200,3280276,3281610,+,BSU_35210
NZ_CP015975.1,A8O17_RS17205,3281658,3282851,-,BSU_35220
NZ_CP015975.1,A8O17_RS17210,3282930,3283284,-,BSU_35230
NZ_CP015975.1,A8O17_RS17215,3283668,3285110,-,BSU_35240
NZ_CP015975.1,A8O17_RS17220,3285250,3286140,-,BSU_35250
NZ_CP015975.1,A8O17_RS17225,3286133,3286819,-,BSU_35260
NZ_CP015975.1,A8O17_RS17230,3287053,3287391,-,BSU_35270
NZ_CP015975.1,A8O17_RS17235,3287440,3288324,-,BSU_35280
NZ_CP015975.1,A8O17_RS17240,3288451,3289552,-,BSU_35290
NZ_CP015975.1,A8O17_RS17245,3289622,3292147,-,BSU_35300
NZ_CP015975.1,A8O17_RS17250,3292315,3292884,-,BSU_35310
NZ_CP015975.1,A8O17_RS17255,3293075,3293452,-,BSU_35319
NZ_CP015975.1,A8O17_RS17260,3293462,3293803,-,BSU_35320
NZ_CP015975.1,A8O17_RS17265,3293800,3294201,-,BSU_35330
NZ_CP015975.1,A8O17_RS17270,3294223,3295719,-,BSU_35340
NZ_CP015975.1,A8O17_RS17275,3295737,3296066,-,BSU_35350
NZ_CP015975.1,A8O17_RS17280,3296299,3297213,-,BSU_35360
NZ_CP015975.1,A8O17_RS17285,3297358,3297582,-,BSU_35370
NZ_CP015975.1,A8O17_RS17290,3297576,3298007,-,BSU_35380
NZ_CP015975.1,A8O17_RS17295,3298028,3298603,-,BSU_35390
NZ_CP015975.1,A8O17_RS17300,3298650,3299546,-,BSU_35400
NZ_CP015975.1,A8O17_RS17305,3299557,3301080,-,BSU_35410
NZ_CP015975.1,A8O17_RS17310,3301099,3301581,-,BSU_35420
NZ_CP015975.1,A8O17_RS17315,3301597,3301863,-,BSU_35430
NZ_CP015975.1,A8O17_RS17320,3301944,3302363,-,BSU_35440
NZ_CP015975.1,A8O17_RS17325,3302437,3303159,-,BSU_35450
NZ_CP015975.1,A8O17_RS17330,3303123,3303419,-,BSU_35460
NZ_CP015975.1,A8O17_RS17335,3303479,3304870,-,BSU_35470
NZ_CP015975.1,A8O17_RS17340,3304976,3305821,-,BSU_35480
NZ_CP015975.1,A8O17_RS17345,3305919,3306608,-,BSU_35490
NZ_CP015975.1,A8O17_RS17350,3306691,3307848,-,BSU_35500
NZ_CP015975.1,A8O17_RS17355,3308065,3308718,+,BSU_35510
NZ_CP015975.1,A8O17_RS17360,3308718,3309893,+,BSU_35520
NZ_CP015975.1,A8O17_RS17365,3309966,3311042,-,BSU_35530
NZ_CP015975.1,A8O17_RS17370,3311187,3312380,-,BSU_35540
NZ_CP015975.1,A8O17_RS17375,3312409,3313167,-,BSU_35550
NZ_CP015975.1,A8O17_RS17380,3313191,3313871,-,BSU_35560
NZ_CP015975.1,A8O17_RS17385,3313900,3315366,-,BSU_35570
NZ_CP015975.1,A8O17_RS17390,3315451,3316836,-,BSU_35580
NZ_CP015975.1,A8O17_RS17395,3316898,3318067,-,BSU_35590
NZ_CP015975.1,A8O17_RS17400,3318064,3319515,-,BSU_35600
NZ_CP015975.1,A8O17_RS17410,3319571,3320204,-,BSU_35610
NZ_CP015975.1,A8O17_RS17415,3320431,3321921,-,BSU_35620
NZ_CP015975.1,A8O17_RS17420,3321960,3324077,-,BSU_35630
NZ_CP015975.1,A8O17_RS17425,3324101,3324409,-,BSU_35640
NZ_CP015975.1,A8O17_RS17430,3324593,3325513,+,BSU_35650
NZ_CP015975.1,A8O17_RS17435,3325553,3326695,-,BSU_35660
NZ_CP015975.1,A8O17_RS17440,3326941,3327819,+,BSU_35670
NZ_CP015975.1,A8O17_RS20995,3328153,3328371,+,BSU_35678
NZ_CP015975.1,A8O17_RS17445,3328521,3331223,-,BSU_35680
NZ_CP015975.1,A8O17_RS17450,3331347,3332687,-,BSU_35690
NZ_CP015975.1,A8O17_RS20665,3332728,3332934,-,BSU_35698
NZ_CP015975.1,A8O17_RS20670,3332953,3333057,-,new_3671623_3672496_c
NZ_CP015975.1,A8O17_RS21000,3333513,3333715,-,new_3672498_3672737_c
NZ_CP015975.1,A8O17_RS17460,3334262,3334837,+,BSU_35699
NZ_CP015975.1,A8O17_RS17465,3334876,3336459,-,BSU_35700
NZ_CP015975.1,A8O17_RS17470,3336479,3337306,-,BSU_35710
NZ_CP015975.1,A8O17_RS17475,3337471,3339711,-,BSU_35720
NZ_CP015975.1,A8O17_RS17480,3339711,3341732,-,BSU_35730
NZ_CP015975.1,A8O17_RS17485,3341893,3342282,-,BSU_35740
NZ_CP015975.1,A8O17_RS17490,3342682,3343452,+,BSU_35750
NZ_CP015975.1,A8O17_RS17495,3343485,3344630,+,BSU_35760
NZ_CP015975.1,A8O17_RS17500,3344750,3346078,+,BSU_35770
NZ_CP015975.1,A8O17_RS17505,3346138,3348780,-,BSU_35780
NZ_CP015975.1,A8O17_RS17510,3348909,3349859,-,BSU_35790
NZ_CP015975.1,A8O17_RS17520,3350124,3351575,+,BSU_35800
NZ_CP015975.1,A8O17_RS17525,3351581,3352687,+,BSU_35810
NZ_CP015975.1,A8O17_RS17530,3352684,3353808,+,BSU_35820
NZ_CP015975.1,A8O17_RS17535,3353845,3355218,-,BSU_35830
NZ_CP015975.1,A8O17_RS17540,3355551,3356519,+,BSU_35840
NZ_CP015975.1,A8O17_RS17545,3356675,3357535,+,BSU_35850
NZ_CP015975.1,A8O17_RS17550,3357569,3358810,-,BSU_35860
NZ_CP015975.1,A8O17_RS17555,3358951,3359118,-,BSU_35870
NZ_CP015975.1,A8O17_RS17560,3359133,3360275,-,BSU_35880
NZ_CP015975.1,A8O17_RS17565,3360294,3360743,-,BSU_35890
NZ_CP015975.1,A8O17_RS17570,3360758,3361939,-,BSU_35900
NZ_CP015975.1,A8O17_RS17575,3362723,3363703,+,BSU_35910
NZ_CP015975.1,A8O17_RS17580,3363705,3364586,+,BSU_35920
NZ_CP015975.1,A8O17_RS17585,3364583,3364978,+,BSU_35930
NZ_CP015975.1,A8O17_RS17590,3364994,3366475,+,BSU_35940
NZ_CP015975.1,A8O17_RS17595,3366477,3367445,+,BSU_35950
NZ_CP015975.1,A8O17_RS17600,3367457,3368374,+,BSU_35960
NZ_CP015975.1,A8O17_RS17605,3368456,3368992,+,BSU_35970
NZ_CP015975.1,A8O17_RS17610,3369148,3369444,+,BSU_35980
NZ_CP015975.1,A8O17_RS17615,3369484,3370011,-,BSU_35990
NZ_CP015975.1,A8O17_RS17620,3370111,3370878,-,BSU_36000
NZ_CP015975.1,A8O17_RS17625,3370940,3372652,-,BSU_36010
NZ_CP015975.1,A8O17_RS17630,3372810,3373718,+,BSU_36020
NZ_CP015975.1,A8O17_RS17635,3373929,3375257,+,BSU_36030
NZ_CP015975.1,A8O17_RS17640,3375314,3375991,-,BSU_36040
NZ_CP015975.1,A8O17_RS17645,3376051,3377193,-,BSU_36050
NZ_CP015975.1,A8O17_RS17650,3377321,3378409,-,BSU_36060
NZ_CP015975.1,A8O17_RS17655,3378550,3379137,+,BSU_36070
NZ_CP015975.1,A8O17_RS17660,3379311,3379928,+,BSU_36080
NZ_CP015975.1,A8O17_RS17665,3380106,3380441,+,BSU_36090
NZ_CP015975.1,A8O17_RS17670,3380446,3382023,-,BSU_36100
NZ_CP015975.1,A8O17_RS17675,3382237,3382713,+,BSU_36110
NZ_CP015975.1,A8O17_RS17680,3382727,3383320,+,BSU_36120
NZ_CP015975.1,A8O17_RS17685,3383317,3383853,+,BSU_36130
NZ_CP015975.1,A8O17_RS17690,3383880,3384101,-,BSU_36140
NZ_CP015975.1,A8O17_RS17695,3384098,3384643,-,BSU_36150
NZ_CP015975.1,A8O17_RS17700,3384766,3385647,+,BSU_36160
NZ_CP015975.1,A8O17_RS17705,3385732,3386448,-,BSU_36170
NZ_CP015975.1,A8O17_RS17710,3386458,3386922,-,BSU_36180
NZ_CP015975.1,A8O17_RS17715,3386912,3388720,-,BSU_36190
NZ_CP015975.1,A8O17_RS17720,3388739,3388999,-,BSU_36200
NZ_CP015975.1,A8O17_RS17725,3389009,3389431,-,BSU_36210
NZ_CP015975.1,A8O17_RS21005,3389648,3389773,-,BSU_36215
NZ_CP015975.1,A8O17_RS17730,3389823,3390608,-,BSU_36220
NZ_CP015975.1,A8O17_RS17735,3390800,3392122,-,BSU_36230
NZ_CP015975.1,A8O17_RS17740,3392317,3393081,-,BSU_36240
NZ_CP015975.1,A8O17_RS17745,3393134,3393847,-,BSU_36250
NZ_CP015975.1,A8O17_RS17750,3393837,3394583,-,BSU_36260
NZ_CP015975.1,A8O17_RS17755,3394817,3394960,-,BSU_36269
NZ_CP015975.1,A8O17_RS17760,3395164,3396774,+,BSU_36270
NZ_CP015975.1,A8O17_RS17765,3396761,3399529,+,BSU_36280
NZ_CP015975.1,A8O17_RS17770,3399655,3400512,-,BSU_36290
NZ_CP015975.1,A8O17_RS17775,3400518,3401294,-,BSU_36300
NZ_CP015975.1,A8O17_RS17780,3401518,3401859,-,BSU_36310
NZ_CP015975.1,A8O17_RS17785,3401936,3402319,-,BSU_36320
NZ_CP015975.1,A8O17_RS17790,3402494,3402904,+,BSU_36330
NZ_CP015975.1,A8O17_RS17795,3403044,3403427,-,BSU_36340
NZ_CP015975.1,A8O17_RS17800,3403663,3404532,+,BSU_36350
NZ_CP015975.1,A8O17_RS17805,3404579,3404971,-,BSU_36360
NZ_CP015975.1,A8O17_RS17810,3405044,3405469,-,BSU_36370
NZ_CP015975.1,A8O17_RS17815,3405661,3406725,+,BSU_36380
NZ_CP015975.1,A8O17_RS17820,3406748,3407557,-,BSU_36390
NZ_CP015975.1,A8O17_RS17825,3407591,3408403,-,BSU_36400
NZ_CP015975.1,A8O17_RS17830,3408566,3409567,-,BSU_36410
NZ_CP015975.1,A8O17_RS17835,3409733,3410014,-,BSU_36420
NZ_CP015975.1,A8O17_RS20690,3410029,3410139,-,BSU_36430
NZ_CP015975.1,A8O17_RS17840,3410364,3410777,+,BSU_36440
NZ_CP015975.1,A8O17_RS17845,3410799,3411989,+,BSU_36450
NZ_CP015975.1,A8O17_RS17850,3412080,3413486,-,BSU_36460
NZ_CP015975.1,A8O17_RS17855,3413592,3415064,-,BSU_36470
NZ_CP015975.1,A8O17_RS17860,3415245,3416603,-,BSU_36480
NZ_CP015975.1,A8O17_RS17865,3416603,3417172,-,BSU_36490
NZ_CP015975.1,A8O17_RS17870,3417356,3417820,-,BSU_36500
NZ_CP015975.1,A8O17_RS17875,3418102,3419316,+,BSU_36510
NZ_CP015975.1,A8O17_RS17880,3419328,3419678,+,BSU_36520
NZ_CP015975.1,A8O17_RS17885,3419859,3420440,+,BSU_36530
NZ_CP015975.1,A8O17_RS17890,3420481,3420903,-,BSU_36540
NZ_CP015975.1,A8O17_RS17895,3421014,3421865,-,BSU_36550
NZ_CP015975.1,A8O17_RS17900,3422006,3422497,+,BSU_36560
NZ_CP015975.1,A8O17_RS17905,3422494,3423012,+,BSU_36570
NZ_CP015975.1,A8O17_RS21010,3423171,3423302,+,BSU_36575
NZ_CP015975.1,A8O17_RS17915,3423299,3423733,-,BSU_36580
NZ_CP015975.1,A8O17_RS17920,3423976,3425424,+,BSU_36590
NZ_CP015975.1,A8O17_RS17925,3425445,3426218,-,BSU_36600
NZ_CP015975.1,A8O17_RS17930,3426363,3426746,+,BSU_36610
NZ_CP015975.1,A8O17_RS17935,3426781,3427422,-,BSU_36620
NZ_CP015975.1,A8O17_RS17940,3427490,3427891,-,BSU_36630
NZ_CP015975.1,A8O17_RS17945,3428026,3429735,-,BSU_36640
NZ_CP015975.1,A8O17_RS17950,3429732,3430106,-,BSU_36650
NZ_CP015975.1,A8O17_RS17955,3430103,3430420,-,BSU_36660
NZ_CP015975.1,A8O17_RS20695,3430601,3430765,-,BSU_36668
NZ_CP015975.1,A8O17_RS17960,3430938,3431120,-,BSU_36669
NZ_CP015975.1,A8O17_RS17965,3431417,3431605,-,BSU_36670
NZ_CP015975.1,A8O17_RS17970,3431678,3432178,-,BSU_36680
NZ_CP015975.1,A8O17_RS17975,3432313,3433446,-,BSU_36690
NZ_CP015975.1,A8O17_RS17980,3433638,3434663,-,BSU_36700
NZ_CP015975.1,A8O17_RS17985,3434679,3435467,-,BSU_36710
NZ_CP015975.1,A8O17_RS17990,3435713,3435874,-,BSU_36720
NZ_CP015975.1,A8O17_RS17995,3435968,3436642,-,BSU_36730
NZ_CP015975.1,A8O17_RS21015,3436695,3436835,-,BSU_36739
NZ_CP015975.1,A8O17_RS18005,3436966,3437649,-,BSU_36740
NZ_CP015975.1,A8O17_RS18010,3438035,3439066,-,BSU_36750
NZ_CP015975.1,A8O17_RS18015,3439262,3440572,-,BSU_36760
NZ_CP015975.1,A8O17_RS18020,3440606,3441346,-,BSU_36770
NZ_CP015975.1,A8O17_RS18025,3441475,3441705,-,BSU_36780
NZ_CP015975.1,A8O17_RS18030,3441875,3442348,+,BSU_36790
NZ_CP015975.1,A8O17_RS18035,3442382,3442780,-,BSU_36800
NZ_CP015975.1,A8O17_RS18040,3442804,3444225,-,BSU_36810
NZ_CP015975.1,A8O17_RS18045,3444251,3445114,-,BSU_36820
NZ_CP015975.1,A8O17_RS18050,3445191,3446699,-,BSU_36830
NZ_CP015975.1,A8O17_RS18055,3446716,3447261,-,BSU_36840
NZ_CP015975.1,A8O17_RS18060,3447258,3447770,-,BSU_36850
NZ_CP015975.1,A8O17_RS18070,3447933,3448145,-,BSU_36860
NZ_CP015975.1,A8O17_RS18075,3448191,3448925,-,BSU_36870
NZ_CP015975.1,A8O17_RS18080,3448933,3449316,-,BSU_36880
NZ_CP015975.1,A8O17_RS18085,3449739,3450368,-,BSU_36890
NZ_CP015975.1,A8O17_RS18090,3450503,3451750,-,BSU_36900
NZ_CP015975.1,A8O17_RS18095,3451957,3452499,-,BSU_36910
NZ_CP015975.1,A8O17_RS18100,3452512,3452961,-,BSU_36920
NZ_CP015975.1,A8O17_RS18105,3453118,3453570,-,BSU_36930
NZ_CP015975.1,A8O17_RS18110,3453646,3454203,-,BSU_36940
NZ_CP015975.1,A8O17_RS18115,3454282,3455322,-,BSU_36950
NZ_CP015975.1,A8O17_RS18120,3455479,3455922,-,BSU_36960
NZ_CP015975.1,A8O17_RS18125,3455989,3456663,-,BSU_36970
NZ_CP015975.1,A8O17_RS18130,3456804,3457166,+,BSU_36980
NZ_CP015975.1,A8O17_RS18135,3457183,3457470,-,BSU_36990
NZ_CP015975.1,A8O17_RS18140,3457530,3458396,-,BSU_37000
NZ_CP015975.1,A8O17_RS18145,3458398,3459468,-,BSU_37010
NZ_CP015975.1,A8O17_RS18150,3459594,3459980,+,BSU_37020
NZ_CP015975.1,A8O17_RS18155,3460102,3460656,+,BSU_37030
NZ_CP015975.1,A8O17_RS18160,3460690,3461649,-,BSU_37040
NZ_CP015975.1,A8O17_RS18165,3461731,3463479,-,BSU_37050
NZ_CP015975.1,A8O17_RS18170,3463718,3464305,-,BSU_37060
NZ_CP015975.1,A8O17_RS18175,3464394,3464594,-,BSU_37070
NZ_CP015975.1,A8O17_RS18180,3464713,3465996,-,BSU_37080
NZ_CP015975.1,A8O17_RS21020,3466027,3466188,-,BSU_37089
NZ_CP015975.1,A8O17_RS18190,3466403,3467368,-,BSU_37090
NZ_CP015975.1,A8O17_RS18195,3467399,3468688,-,BSU_37100
NZ_CP015975.1,A8O17_RS18200,3469067,3469705,-,BSU_37110
NZ_CP015975.1,A8O17_RS18205,3469825,3470682,-,BSU_37120
NZ_CP015975.1,A8O17_RS18210,3470863,3471237,-,BSU_37130
NZ_CP015975.1,A8O17_RS18215,3471403,3471924,+,BSU_37140
NZ_CP015975.1,A8O17_RS18220,3472006,3473613,-,BSU_37150
NZ_CP015975.1,A8O17_RS18225,3473855,3474376,-,BSU_37160
NZ_CP015975.1,A8O17_RS18230,3474559,3475698,-,BSU_37170
NZ_CP015975.1,A8O17_RS18235,3475695,3477812,-,BSU_37180
NZ_CP015975.1,A8O17_RS18240,3477967,3479163,+,BSU_37190
NZ_CP015975.1,A8O17_RS18245,3479176,3480138,+,BSU_37200
NZ_CP015975.1,A8O17_RS18250,3480219,3480491,+,BSU_37210
NZ_CP015975.1,A8O17_RS18255,3480533,3481057,-,BSU_37220
NZ_CP015975.1,A8O17_RS18260,3481067,3482794,-,BSU_37230
NZ_CP015975.1,A8O17_RS18265,3482883,3484385,-,BSU_37240
NZ_CP015975.1,A8O17_RS20705,3484516,3484712,-,new_3823159_3823531_c
NZ_CP015975.1,A8O17_RS18275,3484871,3485542,-,BSU_37250
NZ_CP015975.1,A8O17_RS18280,3485539,3486093,-,BSU_37260
NZ_CP015975.1,A8O17_RS18285,3486119,3487582,-,BSU_37270
NZ_CP015975.1,A8O17_RS18290,3487572,3491258,-,BSU_37280
NZ_CP015975.1,A8O17_RS18295,3491454,3491930,-,BSU_37290
NZ_CP015975.1,A8O17_RS18300,3492074,3492793,+,BSU_37300
NZ_CP015975.1,A8O17_RS18305,3492825,3493541,-,BSU_37310
NZ_CP015975.1,A8O17_RS18310,3493640,3494827,-,BSU_37320
NZ_CP015975.1,A8O17_RS18315,3494963,3496633,-,BSU_37330
NZ_CP015975.1,A8O17_RS18320,3496630,3497058,-,BSU_37340
NZ_CP015975.1,A8O17_RS18325,3497371,3497502,+,BSU_37350
NZ_CP015975.1,A8O17_RS20710,3497459,3497611,+,BSU_37360
NZ_CP015975.1,A8O17_RS18330,3497636,3498982,+,BSU_37370
NZ_CP015975.1,A8O17_RS18335,3498995,3499156,+,BSU_37380
NZ_CP015975.1,A8O17_RS18340,3499153,3499872,+,BSU_37390
NZ_CP015975.1,A8O17_RS18345,3499865,3501175,+,BSU_37400
NZ_CP015975.1,A8O17_RS18350,3501165,3502325,+,BSU_37410
NZ_CP015975.1,A8O17_RS18355,3502330,3503610,+,BSU_37420
NZ_CP015975.1,A8O17_RS18360,3503607,3504308,+,BSU_37430
NZ_CP015975.1,A8O17_RS18365,3504314,3505690,-,BSU_37440
NZ_CP015975.1,A8O17_RS18370,3505729,3507084,-,BSU_37450
NZ_CP015975.1,A8O17_RS18375,3507081,3507311,-,no_equivalent
NZ_CP015975.1,A8O17_RS18380,3507314,3508459,+,BSU_37460
NZ_CP015975.1,A8O17_RS18385,3508443,3508562,+,BSU_37470
NZ_CP015975.1,A8O17_RS18390,3508661,3509134,+,BSU_37480
NZ_CP015975.1,A8O17_RS18395,3509166,3510038,-,BSU_37490
NZ_CP015975.1,A8O17_RS18400,3510099,3510929,-,BSU_37500
NZ_CP015975.1,A8O17_RS18405,3511131,3513206,+,BSU_37510
NZ_CP015975.1,A8O17_RS18410,3513499,3514017,-,BSU_37520
NZ_CP015975.1,A8O17_RS18415,3514031,3514690,-,BSU_37530
NZ_CP015975.1,A8O17_RS18420,3514799,3514987,+,BSU_37540
NZ_CP015975.1,A8O17_RS18425,3515030,3515449,-,BSU_37550
NZ_CP015975.1,A8O17_RS18430,3515569,3517485,-,BSU_37560
NZ_CP015975.1,A8O17_RS18440,3518330,3519730,-,BSU_37570
NZ_CP015975.1,A8O17_RS18445,3519730,3520200,-,BSU_37580
NZ_CP015975.1,A8O17_RS18450,3520312,3520812,-,BSU_37590
NZ_CP015975.1,A8O17_RS18455,3520848,3522149,-,BSU_37600
NZ_CP015975.1,A8O17_RS18460,3522311,3522535,-,BSU_37610
NZ_CP015975.1,A8O17_RS18465,3522750,3523526,+,BSU_37620
NZ_CP015975.1,A8O17_RS18470,3523670,3524560,-,BSU_37630
NZ_CP015975.1,A8O17_RS18475,3524728,3525573,-,BSU_37640
NZ_CP015975.1,A8O17_RS18480,3525622,3526521,-,BSU_37650
NZ_CP015975.1,A8O17_RS18485,3526668,3527639,-,BSU_37660
NZ_CP015975.1,A8O17_RS18490,3527909,3528673,+,BSU_37670
NZ_CP015975.1,A8O17_RS18495,3528806,3529585,+,BSU_37680
NZ_CP015975.1,A8O17_RS18500,3529600,3530799,-,BSU_37690
NZ_CP015975.1,A8O17_RS18505,3530800,3531984,-,BSU_37700
NZ_CP015975.1,A8O17_RS18510,3531981,3533399,-,BSU_37710
NZ_CP015975.1,A8O17_RS18515,3533418,3534179,-,BSU_37720
NZ_CP015975.1,A8O17_RS18520,3534182,3534889,-,BSU_37730
NZ_CP015975.1,A8O17_RS18525,3534879,3535493,-,BSU_37740
NZ_CP015975.1,A8O17_RS18530,3535645,3536883,-,BSU_37750
NZ_CP015975.1,A8O17_RS18535,3537093,3538505,-,BSU_37760
NZ_CP015975.1,A8O17_RS18540,3538505,3540205,-,BSU_37770
NZ_CP015975.1,A8O17_RS18545,3540279,3541826,-,BSU_37780
NZ_CP015975.1,A8O17_RS18550,3542053,3543327,-,BSU_37790
NZ_CP015975.1,A8O17_RS18555,3543504,3543968,-,BSU_37800
NZ_CP015975.1,A8O17_RS18560,3544292,3544747,-,BSU_37810
NZ_CP015975.1,A8O17_RS18565,3544740,3545591,-,BSU_37820
NZ_CP015975.1,A8O17_RS18570,3545605,3546552,-,BSU_37830
NZ_CP015975.1,A8O17_RS18575,3546552,3547292,-,BSU_37840
NZ_CP015975.1,A8O17_RS18580,3547317,3548336,-,BSU_37850
NZ_CP015975.1,A8O17_RS18585,3548339,3549061,-,BSU_37860
NZ_CP015975.1,A8O17_RS18590,3549054,3550175,-,BSU_37870
NZ_CP015975.1,A8O17_RS18595,3550175,3551044,-,BSU_37880
NZ_CP015975.1,A8O17_RS18600,3551045,3552214,-,BSU_37890
NZ_CP015975.1,A8O17_RS18605,3552235,3553659,-,BSU_37900
NZ_CP015975.1,A8O17_RS18610,3553664,3554434,-,BSU_37910
NZ_CP015975.1,A8O17_RS18620,3554754,3555299,+,BSU_37920
NZ_CP015975.1,A8O17_RS18625,3555343,3555714,-,BSU_37930
NZ_CP015975.1,A8O17_RS18630,3555776,3557098,-,BSU_37940
NZ_CP015975.1,A8O17_RS18635,3557118,3557435,-,BSU_37950
NZ_CP015975.1,A8O17_RS18640,3557603,3558973,+,BSU_37960
NZ_CP015975.1,A8O17_RS18645,3558998,3559675,-,BSU_37970
NZ_CP015975.1,A8O17_RS18650,3559689,3560495,-,BSU_37980
NZ_CP015975.1,A8O17_RS18655,3560585,3561118,-,BSU_37990
NZ_CP015975.1,A8O17_RS18660,3561166,3561801,-,BSU_38000
NZ_CP015975.1,A8O17_RS18665,3561794,3562132,-,BSU_38018
NZ_CP015975.1,A8O17_RS18670,3562276,3563091,+,BSU_38020
NZ_CP015975.1,A8O17_RS18675,3563181,3563429,-,BSU_38030
NZ_CP015975.1,A8O17_RS18680,3563523,3564962,-,BSU_38040
NZ_CP015975.1,A8O17_RS18685,3564959,3566344,-,BSU_38050
NZ_CP015975.1,A8O17_RS18690,3566646,3567416,+,BSU_38060
NZ_CP015975.1,A8O17_RS18695,3567455,3568285,-,BSU_38070
NZ_CP015975.1,A8O17_RS18700,3568325,3568627,-,BSU_38080
NZ_CP015975.1,A8O17_RS18705,3569157,3571577,+,BSU_38090
NZ_CP015975.1,A8O17_RS18710,3571615,3572616,-,BSU_38100
NZ_CP015975.1,A8O17_RS18715,3572790,3573539,-,BSU_38110
NZ_CP015975.1,A8O17_RS18720,3573645,3574826,-,BSU_38120
NZ_CP015975.1,A8O17_RS18725,3575322,3575585,+,BSU_38130
NZ_CP015975.1,A8O17_RS18730,3575628,3576002,-,BSU_38140
NZ_CP015975.1,A8O17_RS18735,3576004,3576618,-,BSU_38150
NZ_CP015975.1,A8O17_RS18740,3576632,3578581,-,BSU_38160
NZ_CP015975.1,A8O17_RS18745,3578609,3579574,-,BSU_38170
NZ_CP015975.1,A8O17_RS18750,3580090,3580335,+,BSU_38180
NZ_CP015975.1,A8O17_RS18755,3580406,3581947,-,BSU_38190
NZ_CP015975.1,A8O17_RS18760,3581951,3583123,-,BSU_38200
NZ_CP015975.1,A8O17_RS18765,3583204,3583587,-,BSU_38210
NZ_CP015975.1,A8O17_RS18770,3583605,3584276,-,BSU_38220
NZ_CP015975.1,A8O17_RS18775,3584632,3584790,+,BSU_38229
NZ_CP015975.1,A8O17_RS18780,3585233,3585541,+,BSU_38230
NZ_CP015975.1,A8O17_RS18785,3585538,3587079,+,BSU_38240
NZ_CP015975.1,A8O17_RS18790,3587110,3587712,-,BSU_38250
NZ_CP015975.1,A8O17_RS18795,3587995,3589245,-,BSU_38260
NZ_CP015975.1,A8O17_RS18800,3589264,3590421,-,BSU_38270
NZ_CP015975.1,A8O17_RS18805,3590418,3591863,-,BSU_38280
NZ_CP015975.1,A8O17_RS18810,3592020,3592688,-,BSU_38290
NZ_CP015975.1,A8O17_RS18815,3592685,3593503,-,BSU_38300
NZ_CP015975.1,A8O17_RS18820,3593511,3594416,-,BSU_38310
NZ_CP015975.1,A8O17_RS18825,3594522,3594908,+,BSU_38320
NZ_CP015975.1,A8O17_RS18830,3594890,3595567,+,BSU_38330
NZ_CP015975.1,A8O17_RS18835,3595671,3596870,+,BSU_38340
NZ_CP015975.1,A8O17_RS18840,3596904,3597101,+,BSU_38350
NZ_CP015975.1,A8O17_RS18845,3597136,3598326,-,BSU_38360
NZ_CP015975.1,A8O17_RS18850,3598447,3598827,+,BSU_38370
NZ_CP015975.1,A8O17_RS18855,3598865,3599542,-,BSU_38380
NZ_CP015975.1,A8O17_RS18860,3599619,3600953,-,BSU_38390
NZ_CP015975.1,A8O17_RS18865,3601181,3603118,+,BSU_38400
NZ_CP015975.1,A8O17_RS18870,3603546,3604925,+,BSU_38410
NZ_CP015975.1,A8O17_RS18875,3604979,3605821,+,BSU_38420
NZ_CP015975.1,A8O17_RS18880,3605872,3606732,-,BSU_38430
NZ_CP015975.1,A8O17_RS18885,3606842,3607555,-,BSU_38440
NZ_CP015975.1,A8O17_RS18890,3607706,3608221,+,BSU_38450
NZ_CP015975.1,A8O17_RS18895,3608470,3609711,+,BSU_38460
NZ_CP015975.1,A8O17_RS18900,3609867,3611234,+,BSU_38470
NZ_CP015975.1,A8O17_RS18905,3611264,3611896,-,BSU_38480
NZ_CP015975.1,A8O17_RS18910,3612038,3612973,-,BSU_38490
NZ_CP015975.1,A8O17_RS21025,3613136,3613270,-,BSU_38495
NZ_CP015975.1,A8O17_RS18920,3613420,3613569,+,BSU_38499
NZ_CP015975.1,A8O17_RS18925,3613587,3615098,+,BSU_38500
